STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAEV,DAPR,DAWM,EVAP,FMTM,MDEV,MDPR,MDWM,MNPN,MXPN,PGTM,PRCP,PSUN,SN02,SNOW,SNWD,SX02,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16
USC00088780,4/26/1999,Florida,Miami Dade,,,,,,,0.31,,,,,71,99,,0,,,0,0,,,96,67,89,,,,,,9.9,,,,,,,,,,,,,,,,,,,
USC00088780,4/27/1999,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,4/28/1999,Florida,Miami Dade,,,,2,,,,,0.7,,,69,99,,1.34,,,0,0,,,94,66,70,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,4/29/1999,Florida,Miami Dade,,,,,,3,0.74,,,,52.8,69,90,,0.75,,,0,0,,,90,65,79,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,4/30/1999,Florida,Miami Dade,,,,,,,0.24,,,,,70,93,,0,,,0,0,,,90,66,83,,,,,,32.9,,,,,,,,,,,,,,,,,,,
USC00088780,5/1/1999,Florida,Miami Dade,,,,,,,0.4,,,,,45,105,,0,,,0,0,,,87,55,59,,,,,,34.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/2/1999,Florida,Miami Dade,,,,,,,0.25,,,,,42,,,0,,,0,0,,,78,57,62,,,,,,29.8,,,,,,,,,,,,,,,,,,,
USC00088780,5/3/1999,Florida,Miami Dade,,,,,,,0.11,,,,,61,92,,0,,,0,0,,,81,60,75,,,,,,16.8,,,,,,,,,,,,,,,,,,,
USC00088780,5/4/1999,Florida,Miami Dade,,,,,,,0.27,,,,,66,92,,0,,,0,0,,,85,60,70,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,5/5/1999,Florida,Miami Dade,,,,,,,0.2,,,,,68,92,,0,,,0,0,,,90,65,67,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,5/6/1999,Florida,Miami Dade,,,,,,,0.29,,,,,69,96,,0,,,0,0,,,91,67,88,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,5/7/1999,Florida,Miami Dade,,,,,,,0.07,,,,,70,98,,0,,,0,0,,,92,67,86,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/8/1999,Florida,Miami Dade,,,,,,,0.32,,,,,71,100,,0,,,0,0,,,92,67,78,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/9/1999,Florida,Miami Dade,,,,,,,0.35,,,,,69,99,,1,,,0,0,,,93,66,82,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,5/10/1999,Florida,Miami Dade,,,,,,,0.15,,,,,65,93,,0.76,,,0,0,,,91,64,79,,,,,,18,,,,,,,,,,,,,,,,,,,
USC00088780,5/11/1999,Florida,Miami Dade,,,,,,,0.3,,,,,68,93,,0.41,,,0,0,,,89,66,81,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/12/1999,Florida,Miami Dade,,,,,,,0.14,,,,,68,92,,0,,,0,0,,,88,66,83,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/13/1999,Florida,Miami Dade,,,,,,,0.24,,,,,66,88,,0.73,,,0,0,,,88,63,67,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,5/14/1999,Florida,Miami Dade,,,,,,,0.26,,,,,66,96,,0,,,0,0,,,90,67,85,,,,,,26.7,,,,,,,,,,,,,,,,,,,
USC00088780,5/15/1999,Florida,Miami Dade,,,,,,,0.27,,,,,73,95,,0,,,0,0,,,90,70,87,,,,,,31.7,,,,,,,,,,,,,,,,,,,
USC00088780,5/16/1999,Florida,Miami Dade,,,,,,,0.28,,,,,72,97,,0.17,,,0,0,,,92,70,80,,,,,,26.7,,,,,,,,,,,,,,,,,,,
USC00088780,5/17/1999,Florida,Miami Dade,,,,,,,0.25,,,,,69,100,,0.08,,,0,0,,,90,67,79,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/18/1999,Florida,Miami Dade,,,,,,,0.25,,,,,72,99,,0.07,,,0,0,,,89,69,77,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,5/19/1999,Florida,Miami Dade,,,,,,,0.21,,,,,72,100,,0.01,,,0,0,,,90,71,84,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,5/20/1999,Florida,Miami Dade,,,,,,,0.23,,,,,71,96,,0.78,,,0,0,,,91,71,82,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,5/21/1999,Florida,Miami Dade,,,,,,,0.26,,,,,71,89,,0.58,,,0,0,,,89,69,83,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/22/1999,Florida,Miami Dade,,,,,,,0.16,,,,,71,93,,0.01,,,0,0,,,90,71,83,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,5/23/1999,Florida,Miami Dade,,,,,,,0.18,,,,,68,93,,0.43,,,0,0,,,89,66,78,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,5/24/1999,Florida,Miami Dade,,,,,,,0.23,,,,,71,97,,0,,,0,0,,,89,68,82,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/25/1999,Florida,Miami Dade,,,,,,,0.24,,,,,71,98,,0,,,0,0,,,90,66,84,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/26/1999,Florida,Miami Dade,,,,,,,0.3,,,,,73,101,,0,,,0,0,,,94,70,83,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/27/1999,Florida,Miami Dade,,,,,,,0.23,,,,,74,100,,0.02,,,0,0,,,94,71,85,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/28/1999,Florida,Miami Dade,,,,,,,0.22,,,,,72,101,,0,,,0,0,,,94,69,75,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,5/29/1999,Florida,Miami Dade,,,,,,,0.25,,,,,72,104,,0,,,0,0,,,91,71,88,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,5/30/1999,Florida,Miami Dade,,,,,,,0.22,,,,,71,99,,1.43,,,0,0,,,93,69,82,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,5/31/1999,Florida,Miami Dade,,,,,,,0.2,,,,,73,93,,0,,,0,0,,,86,71,83,,,,,,29.2,,,,,,,,,,,,,,,,,,,
USC00088780,6/1/1999,Florida,Miami Dade,,,,,,,0.17,,,,,71,91,,0,,,0,0,,,86,70,77,,,,,,19.9,,,,,,,,,,,,,,,,,,,
USC00088780,6/2/1999,Florida,Miami Dade,,,,,,,,,,,,72,91,,2.75,,,0,0,,,87,71,78,,,,,,26.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/3/1999,Florida,Miami Dade,,,,,,,,,,,,72,83,,0.93,,,0,0,,,84,71,83,,,,,,14.9,,,,,,,,,,,,,,,,,,,
USC00088780,6/4/1999,Florida,Miami Dade,,,,,,,,,,,,74,96,,0.03,,,0,0,,,88,72,78,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,6/5/1999,Florida,Miami Dade,,,,,,,0.38,,,,,74,97,,0,,,0,0,,,90,73,88,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,6/6/1999,Florida,Miami Dade,,,,,,,,,,,,73,100,,0,,,0,0,,,89,72,81,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,6/7/1999,Florida,Miami Dade,,,,,,,,,,,,74,95,,0,,,0,0,,,88,73,85,,,,,,26.1,,,,,,,,,,,,,,,,,,,
USC00088780,6/8/1999,Florida,Miami Dade,,,,,,,0.21,,,,,73,95,,0.44,,,0,0,,,89,73,75,,,,,,26.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/9/1999,Florida,Miami Dade,,,,,,,0.13,,,,,74,89,,0.1,,,0,0,,,87,73,82,,,,,,24.2,,,,,,,,,,,,,,,,,,,
USC00088780,6/10/1999,Florida,Miami Dade,,,,,,,0.11,,,,,76,94,,0.1,,,0,0,,,91,74,86,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,6/11/1999,Florida,Miami Dade,,,,,,,0.23,,,,,79,101,,0.11,,,0,0,,,94,76,89,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,6/12/1999,Florida,Miami Dade,,,,,,,0.19,,,,,75,101,,0.23,,,0,0,,,94,73,77,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/13/1999,Florida,Miami Dade,,,,,,,,,,,,75,95,,1.81,,,0,0,,,87,72,76,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,6/14/1999,Florida,Miami Dade,,,,,,,0.29,,,,,75,95,,0,,,0,0,,,81,74,85,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,6/15/1999,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,6/16/1999,Florida,Miami Dade,,,,2,,2,,,0.4,,14.3,77,103,,0.49,,,0,0,,,92,74,79,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,6/17/1999,Florida,Miami Dade,,,,,,,0.2,,,,,74,95,,1.22,,,0,0,,,84,73,76,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/18/1999,Florida,Miami Dade,,,,,,,0.08,,,,,74,92,,0.06,,,0,0,,,88,75,80,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,6/19/1999,Florida,Miami Dade,,,,,,,0.08,,,,,94,86,,0.6,,,0,0,,,85,73,73,,,,,,18,,,,,,,,,,,,,,,,,,,
USC00088780,6/20/1999,Florida,Miami Dade,,,,,,,0.04,,,,,72,81,,0.23,,,0,0,,,89,73,86,,,,,,14.9,,,,,,,,,,,,,,,,,,,
USC00088780,6/21/1999,Florida,Miami Dade,,,,,,,0.15,,,,,72,92,,0.1,,,0,0,,,90,73,89,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,6/22/1999,Florida,Miami Dade,,,,,,,0.28,,,,,76,104,,0.15,,,0,0,,,93,72,90,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,6/23/1999,Florida,Miami Dade,,,,,,,0.16,,,,,80,91,,0,,,0,0,,,92,77,85,,,,,,8.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/24/1999,Florida,Miami Dade,,,,,,,0.23,,,,,75,101,,0.22,,,0,0,,,86,73,84,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,6/25/1999,Florida,Miami Dade,,,,,,,,,,,,75,101,,0.03,,,0,0,,,87,73,84,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,6/26/1999,Florida,Miami Dade,,,,2,,,,,0.3,,,74,103,,0.9,,,0,0,,,87,73,84,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,6/27/1999,Florida,Miami Dade,,,,,,,0.09,,,,,76,103,,0,,,0,0,,,84,74,79,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,6/28/1999,Florida,Miami Dade,,,,,,,0.11,,,,,73,90,,0.3,,,0,0,,,85,74,85,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,6/29/1999,Florida,Miami Dade,,,,,,,0.2,,,,,77,97,,0,,,0,0,,,84,72,81,,,,,,8.7,,,,,,,,,,,,,,,,,,,
USC00088780,6/30/1999,Florida,Miami Dade,,,,,,,0.17,,,,,74,93,,0.57,,,0,0,,,90,74,81,,,,,,9.9,,,,,,,,,,,,,,,,,,,
USC00088780,7/1/1999,Florida,Miami Dade,,,,,,,,,,,,73,93,,4.1,,,0,0,,,91,71,79,,,,,,24.9,,,,,,,,,,,,,,,,,,,
USC00088780,7/2/1999,Florida,Miami Dade,,,,,,,0.22,,,,,73,97,,0.87,,,0,0,,,92,72,82,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,7/3/1999,Florida,Miami Dade,,,,,,,0.39,,,,,72,95,,2.15,,,0,0,,,90,72,86,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/4/1999,Florida,Miami Dade,,,,,,,0.27,,,,,69,93,,0,,,0,0,,,87,76,85,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,7/5/1999,Florida,Miami Dade,,,,,,,0.14,,,,,76,94,,0,,,0,0,,,89,78,84,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/6/1999,Florida,Miami Dade,,,,,,,0.23,,,,,75,98,,0,,,0,0,,,90,79,87,,,,,,23,,,,,,,,,,,,,,,,,,,
USC00088780,7/7/1999,Florida,Miami Dade,,,,,,,0.21,,,,,76,97,,0,,,0,0,,,89,81,86,,,,,,19.3,,,,,,,,,,,,,,,,,,,
USC00088780,7/8/1999,Florida,Miami Dade,,,,,,,,,,,,77,98,,0,,,0,0,,,92,79,88,,,,,,18,,,,,,,,,,,,,,,,,,,
USC00088780,7/9/1999,Florida,Miami Dade,,,,,,,0.35,,,,,79,103,,0.02,,,0,0,,,94,75,90,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/10/1999,Florida,Miami Dade,,,,,,,0.12,,,,,78,101,,0,,,0,0,,,90,79,87,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,7/11/1999,Florida,Miami Dade,,,,,,,0.27,,,,,77,102,,0,,,0,0,,,92,76,89,,,,,,21.7,,,,,,,,,,,,,,,,,,,
USC00088780,7/12/1999,Florida,Miami Dade,,,,,,,0.29,,,,,76,105,,0,,,0,0,,,94,76,83,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,7/13/1999,Florida,Miami Dade,,,,,,,0.16,,,,,77,99,,0,,,0,0,,,91,78,90,,,,,,5,,,,,,,,,,,,,,,,,,,
USC00088780,7/14/1999,Florida,Miami Dade,,,,,,,0.17,,,,,78,101,,0,,,0,0,,,92,79,88,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,7/15/1999,Florida,Miami Dade,,,,,,,0.23,,,,,76,94,,0.24,,,0,0,,,92,79,87,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,7/16/1999,Florida,Miami Dade,,,,,,,0.17,,,,,76,94,,0.63,,,0,0,,,91,78,87,,,,,,9.9,,,,,,,,,,,,,,,,,,,
USC00088780,7/17/1999,Florida,Miami Dade,,,,,,,0.19,,,,,76,98,,0.09,,,0,0,,,91,76,82,,,,,,16.8,,,,,,,,,,,,,,,,,,,
USC00088780,7/18/1999,Florida,Miami Dade,,,,,,,0.18,,,,,76,97,,0.41,,,0,0,,,90,74,88,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/19/1999,Florida,Miami Dade,,,,,,,0.17,,,,,78,101,,0.25,,,0,0,,,90,75,88,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,7/20/1999,Florida,Miami Dade,,,,,,,0.32,,,,,78,98,,0.54,,,0,0,,,99,79,92,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,7/21/1999,Florida,Miami Dade,,,,,,,0.22,,,,,78,104,,0.36,,,0,0,,,94,71,87,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,7/22/1999,Florida,Miami Dade,,,,,,,0.27,,,,,80,103,,0.19,,,0,0,,,93,78,90,,,,,,3.1,,,,,,,,,,,,,,,,,,,
USC00088780,7/23/1999,Florida,Miami Dade,,,,,,,0.12,,,,,80,103,,0,,,0,0,,,93,78,90,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,7/24/1999,Florida,Miami Dade,,,,,,,0.31,,,,,79,104,,0.18,,,0,0,,,93,78,92,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/25/1999,Florida,Miami Dade,,,,,,,0.82,,,,,80,104,,0,,,0,0,,,93,79,86,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/26/1999,Florida,Miami Dade,,,,,,,,,,,,80,104,,0,,,0,0,,,93,79,86,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/27/1999,Florida,Miami Dade,,,,2,,,,,0.5,,,80,108,,0.12,,,0,0,,,96,79,88,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/28/1999,Florida,Miami Dade,,,,,,,0.14,,,,,81,92,,0,,,0,0,,,98,79,89,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/29/1999,Florida,Miami Dade,,,,,,,0.32,,,,,80,104,,0,,,0,0,,,96,79,88,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,7/30/1999,Florida,Miami Dade,,,,,,,0.05,,,,,80,104,,0,,,0,0,,,96,79,82,,,,,,1.9,,,,,,,,,,,,,,,,,,,
USC00088780,7/31/1999,Florida,Miami Dade,,,,,,,0.2,,,,,79,101,,0,,,0,0,,,94,78,78,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/1/1999,Florida,Miami Dade,,,,,,,,,,,,82,105,,0,,,0,0,,,93,79,93,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/2/1999,Florida,Miami Dade,,,,,,,0.26,,,,,84,104,,0,,,0,0,,,94,80,89,,,,,,1.9,,,,,,,,,,,,,,,,,,,
USC00088780,8/3/1999,Florida,Miami Dade,,,,,,,0.15,,,,,76,97,,0.28,,,0,0,,,94,73,87,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/4/1999,Florida,Miami Dade,,,,,,,0.25,,,,,77,90,,0.03,,,0,0,,,94,79,87,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/5/1999,Florida,Miami Dade,,,,,,,0.16,,,,,77,95,,0.16,,,0,0,,,90,77,85,,,,,,3.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/6/1999,Florida,Miami Dade,,,,,,,0.13,,,,,75,93,,0.35,,,0,0,,,89,77,80,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,8/7/1999,Florida,Miami Dade,,,,,,,0.09,,,,,75,88,,0.05,,,0,0,,,89,79,88,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,8/8/1999,Florida,Miami Dade,,,,,,,0.15,,,,,80,90,,0.07,,,0,0,,,95,79,85,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/9/1999,Florida,Miami Dade,,,,,,,0.22,,,,,80,104,,0,,,0,0,,,94,79,90,,,,,,1.9,,,,,,,,,,,,,,,,,,,
USC00088780,8/10/1999,Florida,Miami Dade,,,,,,,0.26,,,,,82,105,,0,,,0,0,,,94,78,91,,,,,,3.1,,,,,,,,,,,,,,,,,,,
USC00088780,8/11/1999,Florida,Miami Dade,,,,,,,0.18,,,,,77,100,,0,,,0,0,,,94,82,88,,,,,,8.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/12/1999,Florida,Miami Dade,,,,,,,0.19,,,,,78,98,,0,,,0,0,,,93,80,88,,,,,,6.8,,,,,,,,,,,,,,,,,,,
USC00088780,8/13/1999,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,8/14/1999,Florida,Miami Dade,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,8/15/1999,Florida,Miami Dade,,,,3,,3,,,0.3,,19.3,75,98,,0.1,,,0,0,,,93,75,83,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,8/16/1999,Florida,Miami Dade,,,,,,,0,,,,,76,100,,0,,,0,0,,,94,78,89,,,,,,1.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/17/1999,Florida,Miami Dade,,,,,,,0.11,,,,,75,100,,0,,,0,0,,,93,78,87,,,,,,5,,,,,,,,,,,,,,,,,,,
USC00088780,8/18/1999,Florida,Miami Dade,,,,,,,0.32,,,,,76,102,,0.2,,,0,0,,,94,76,86,,,,,,21.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/19/1999,Florida,Miami Dade,,,,,,,,,,,,75,98,,1.58,,,0,0,,,93,75,82,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,8/20/1999,Florida,Miami Dade,,,,,,,0.08,,,,,77,90,,0,,,0,0,,,91,78,89,,,,,,9.9,,,,,,,,,,,,,,,,,,,
USC00088780,8/21/1999,Florida,Miami Dade,,,,,,,0.19,,,,,76,97,,0,,,0,0,,,94,77,81,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/22/1999,Florida,Miami Dade,,,,,,,,,,,,77,96,,3.5,,,0,0,,,92,74,74,,,,,,13,,,,,,,,,,,,,,,,,,,
USC00088780,8/23/1999,Florida,Miami Dade,,,,,,,0.02,,,,,77,88,,0.03,,,0,0,,,89,74,83,,,,,,1.9,,,,,,,,,,,,,,,,,,,
USC00088780,8/24/1999,Florida,Miami Dade,,,,,,,0.04,,,,,77,90,,0.1,,,0,0,,,90,74,83,,,,,,5,,,,,,,,,,,,,,,,,,,
USC00088780,8/25/1999,Florida,Miami Dade,,,,,,,0.38,,,,,73,101,,0.5,,,0,0,,,90,75,83,,,,,,11.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/26/1999,Florida,Miami Dade,,,,,,,0.51,,,,,73,101,,0,,,0,0,,,91,75,84,,,,,,29.8,,,,,,,,,,,,,,,,,,,
USC00088780,8/27/1999,Florida,Miami Dade,,,,,,,0.3,,,,,74,103,,0,,,0,0,,,91,75,88,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,8/28/1999,Florida,Miami Dade,,,,,,,0.12,,,,,74,103,,0,,,0,0,,,93,78,88,,,,,,24.2,,,,,,,,,,,,,,,,,,,
USC00088780,8/29/1999,Florida,Miami Dade,,,,,,,0.27,,,,,74,104,,0,,,0,0,,,89,72,88,,,,,,21.7,,,,,,,,,,,,,,,,,,,
USC00088780,8/30/1999,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,8/31/1999,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,9/1/1999,Florida,Miami Dade,,,,,,,,,,,,78,104,,0.82,,,0,0,,,96,74,83,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,9/2/1999,Florida,Miami Dade,,,,,,,0.29,,,,,75,101,,0.07,,,0,0,,,93,75,84,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,9/3/1999,Florida,Miami Dade,,,,,,,0.19,,,,,78,99,,0,,,0,0,,,92,79,89,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,9/4/1999,Florida,Miami Dade,,,,,,,0.22,,,,,76,92,,0,,,0,0,,,92,76,88,,,,,,5,,,,,,,,,,,,,,,,,,,
USC00088780,9/5/1999,Florida,Miami Dade,,,,,,,0.29,,,,,79,101,,0,,,0,0,,,92,78,88,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,9/6/1999,Florida,Miami Dade,,,,,,,0.28,,,,,79,103,,0,,,0,0,,,94,78,89,,,,,,5,,,,,,,,,,,,,,,,,,,
USC00088780,9/7/1999,Florida,Miami Dade,,,,,,,0.44,,,,,77,100,,0,,,0,0,,,94,77,77,,,,,,8.7,,,,,,,,,,,,,,,,,,,
USC00088780,9/8/1999,Florida,Miami Dade,,,,,,,0.2,,,,,76,99,,0.19,,,0,0,,,90,74,81,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/9/1999,Florida,Miami Dade,,,,,,,0.12,,,,,75,99,,0.65,,,0,0,,,84,74,80,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/10/1999,Florida,Miami Dade,,,,,,,0.12,,,,,75,91,,1.05,,,0,0,,,89,74,86,,,,,,34.2,,,,,,,,,,,,,,,,,,,
USC00088780,9/11/1999,Florida,Miami Dade,,,,,,,,,,,,77,92,,1.25,,,0,0,,,90,74,79,,,,,,6.2,,,,,,,,,,,,,,,,,,,
USC00088780,9/12/1999,Florida,Miami Dade,,,,,,,0.33,,,,,76,95,,0,,,0,0,,,92,79,83,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,9/13/1999,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,9/14/1999,Florida,Miami Dade,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,9/15/1999,Florida,Miami Dade,,,,3,,3,,,0.7,,159.1,72,98,,0,,,0,0,,,92,80,84,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088780,9/16/1999,Florida,Miami Dade,,,,,,,0.24,,,,,75,96,,0,,,0,0,,,90,75,87,,,,,,39.8,,,,,,,,,,,,,,,,,,,
USC00088780,9/17/1999,Florida,Miami Dade,,,,,,,0.21,,,,,78,101,,0,,,0,0,,,92,78,86,,,,,,8.7,,,,,,,,,,,,,,,,,,,
USC00088780,9/18/1999,Florida,Miami Dade,,,,,,,0.18,,,,,76,99,,0.38,,,0,0,,,90,75,88,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,9/19/1999,Florida,Miami Dade,,,,,,,0.52,,,,,73,90,,2.72,,,0,0,,,91,71,75,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/20/1999,Florida,Miami Dade,,,,,,,0.3,,,,,73,90,,0.08,,,0,0,,,88,77,78,,,,,,26.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/21/1999,Florida,Miami Dade,,,,,,,0.43,,,,,75,90,,1.73,,,0,0,,,84,73,73,,,,,,26.7,,,,,,,,,,,,,,,,,,,
USC00088780,9/22/1999,Florida,Miami Dade,,,,,,,0.22,,,,,72,91,,0.12,,,0,0,,,83,73,80,,,,,,47.8,,,,,,,,,,,,,,,,,,,
USC00088780,9/23/1999,Florida,Miami Dade,,,,,,,0.21,,,,,73,96,,0,,,0,0,,,89,72,79,,,,,,11.8,,,,,,,,,,,,,,,,,,,
USC00088780,9/24/1999,Florida,Miami Dade,,,,,,,0.14,,,,,75,91,,0,,,0,0,,,89,75,82,,,,,,16.2,,,,,,,,,,,,,,,,,,,
USC00088780,9/25/1999,Florida,Miami Dade,,,,,,,0.15,,,,,75,85,,1.3,,,0,0,,,84,72,74,,,,,,8.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/26/1999,Florida,Miami Dade,,,,,,,0.15,,,,,74,95,,0.4,,,0,0,,,83,73,82,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,9/27/1999,Florida,Miami Dade,,,,,,,0.21,,,,,75,86,,0.45,,,0,0,,,87,75,84,,,,,,21.1,,,,,,,,,,,,,,,,,,,
USC00088780,9/28/1999,Florida,Miami Dade,,,,,,,0.26,,,,,76,92,,0,,,0,0,,,91,77,89,,,,,,31.7,,,,,,,,,,,,,,,,,,,
USC00088780,9/29/1999,Florida,Miami Dade,,,,,,,0.19,,,,,76,97,,0,,,0,0,,,93,77,90,,,,,,14.3,,,,,,,,,,,,,,,,,,,
USC00088780,9/30/1999,Florida,Miami Dade,,,,,,,0.12,,,,,78,94,,0,,,0,0,,,91,76,84,,,,,,3.1,,,,,,,,,,,,,,,,,,,
